Fingerprint Sensor,Item_name,Warranty Period(Days),RAM type,Screen Size,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price_euros,Label of Model,Label number
,HP Elitebook Folio Ultrabook,,,12.5,Intel Core M 6Y75 1.2GHz,8,240GB SSD,Intel HD Graphics 515,Windows 10,1.09,3100,,
,Lenovo IdeaPad 510-15IKB Notebook,,,15.6,Intel Core i7 7500U 2.7GHz,6,256GB SSD,Nvidia GeForce 940MX,Windows 10,2.2,789,,
,HP ProBook 450 Notebook,,,15.6,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Nvidia GeForce 930MX,Windows 10,2.04,1018.99,,
,Acer Aspire E5-575 Notebook,,,15.6,Intel Core i3 7100U 2.4GHz,4,1TB HDD,Intel HD Graphics 620,Windows 10,2.4,499,,
,Lenovo ThinkPad 13 Notebook,,,13.3,Intel Core i5 20U 2.5GHz,4,128GB SSD,Intel HD Graphics 620,Windows 10,1.44,881,,
,HP Probook 430 Notebook,,,13.3,Intel Core i5 20U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.49,960,,
,MSI GE72VR 6RF Gaming,,,17.3,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD + 1TB HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.7,1599,,
,Dell Inspiron 7567 Gaming,,,15.6,Intel Core i7 7700HQ 2.8GHz,16,128GB SSD + 1TB HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.6,1349,,
,MSI GL62M 7RD Gaming,,,15.6,Intel Core i5 7300HQ 2.5GHz,8,128GB SSD + 1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.2,1119.91,,
,Dell Vostro 3568 Notebook,,,15.6,Intel Core i5 20U 2.5GHz,4,1TB HDD,AMD Radeon R5 M420,Windows 10,2.18,684.99,,
,HP EliteBook 850 Ultrabook,,,15.6,Intel Core i7 6500U 2.5GHz,8,256GB SSD,AMD Radeon R7 M1X,Windows 10,1.84,1296.99,,
,HP Envy 13-AB077cl Ultrabook,,,13.3,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.39,1149,,
,Toshiba Tecra Z50-C-140 Notebook,,,15.6,Intel Core i7 6600U 2.6GHz,16,256GB SSD,Nvidia GeForce 930M,Windows 10,2.4,1975,,
,Lenovo ThinkPad Yoga 2 in 1 Convertible,,,13.3,Intel Core i5 20U 2.5GHz,8,512GB SSD,Intel HD Graphics 620,Windows 10,1.37,1825,,
,Dell Latitude 3580 Notebook,,,15.6,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,Windows 10,1.95,729.9,,
,Lenovo Thinkpad X270 Ultrabook,,,12.5,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.36,1650,,
,HP Probook 650 Notebook,,,15.6,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,Windows 10,2.31,1165,,
,Dell Vostro 3568 Notebook,,,15.6,Intel Core i5 20U 2.5GHz,4,1TB HDD,Intel HD Graphics 620,Windows 10,2.18,708.06,,
,HP ProBook 640 Notebook,,,14,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,Windows 10,1.95,1149,,
,Lenovo IdeaPad 320-15IAP Notebook,,,15.6,Intel Pentium Quad Core N4200 1.1GHz,4,1TB HDD,Intel HD Graphics 505,Windows 10,2.2,309,,
,HP EliteBook 820 Ultrabook,,,12.5,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,Windows 10,1.26,1579,,
,HP 250 G6 Notebook,,,15.6,Intel Celeron Dual Core N3060 1.6GHz,4,1TB HDD,Intel HD Graphics 400,No OS,1.86,288.9,,
,Lenovo Yoga 900-13ISK 2 in 1 Convertible,,,13.3,Intel Core i7 6560U 2.2GHz,16,1TB SSD,Intel Iris Graphics 540,Windows 10,1.3,1799,,
,Toshiba Tecra Z40-C-12X Notebook,,,14,Intel Core i5 6200U 2.3GHz,4,128GB SSD,Intel HD Graphics 520,Windows 10,1.47,1105,,
,HP EliteBook 820 Netbook,,,12.5,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,Windows 10,1.26,1669,,
,Dell Vostro 3568 Notebook,,,15.6,Intel Core i3 6006U 2.0GHz,4,1TB HDD,Intel HD Graphics 520,Windows 10,2.18,558.6,,
,MSI GP62M Leopard Gaming,,,15.6,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD + 1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.2,1199,,
,Dell Latitude 7480 Ultrabook,,,14,Intel Core i5 20U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.36,1639,,
,Dell Alienware 17 Gaming,,,17.3,Intel Core i7 6820HK 2.7GHz,16,512GB SSD + 1TB HDD,Nvidia GeForce GTX 1080,Windows 10,4.36,2758,,
,HP Omen 17-W006na Gaming,,,17.3,Intel Core i5 6300HQ 2.3GHz,8,128GB SSD + 1TB HDD,Nvidia GeForce GTX 965M,Windows 10,2.75,1399,,
,Asus X751SV-TY001T (N3710/4GB/1TB/GeForce Notebook,,,17.3,Intel Pentium Quad Core N3710 1.6GHz,4,1TB HDD,Nvidia GeForce 920MX,Windows 10,2.8,530,,
,Acer TravelMate P259-G2 Notebook,,,15.6,Intel Core i5 20U 2.5GHz,4,500GB HDD,Intel HD Graphics 620,Windows 10,2.23,619,,
,Toshiba Tecra A50-C-1ZV Notebook,,,15.6,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,Windows 10,2.2,1119,,
,Lenovo Yoga 700-11ISK 2 in 1 Convertible,,,11.3,Intel Core M m7-6Y75 1.2GHz,8,256GB SSD,Intel HD Graphics 515,Windows 10,1.1,1299,,
,Lenovo IdeaPad Y700-15ACZ Gaming,,,15.6,AMD FX 8800P 2.1GHz,16,512GB SSD + 1TB HDD,AMD Radeon R9 M385,Windows 10,2.5,999,,
,Dell Latitude 7280 Ultrabook,,,12.5,Intel Core i5 20U 2.5GHz,8,256GB SSD,Intel HD Graphics,Windows 10,1.36,1472.2,,
,Lenovo IdeaPad 310-15IKB Notebook,,,15.6,Intel Core i7 7500U 2.7GHz,8,1TB HDD,Nvidia GeForce 920MX,No OS,2.2,685,,
,Dell Insprion 5767 Notebook,,,17.3,Intel Core i3 6006U 2.0GHz,4,1TB HDD,AMD Radeon R7 M445,Windows 10,2.36,659,,
,Acer Chromebook 14 Notebook,,,14,Intel Celeron Dual Core N3060 1.6GHz,4,32GB Flash Storage,Intel HD Graphics 400,Chrome OS,1.68,349,,
,HP ZBook Studio Workstation,,,15.6,Intel Core i7 6820HQ 2.7GHz,8,8GB SSD,Nvidia Quadro M1000M,Windows 10,2,2249,,
,Dell Latitude 7480 Ultrabook,,,14,Intel Core i7 7600U 2.8GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.36,1775,,
,Toshiba Portege Z30-C-1CW Notebook,,,13.3,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,Windows 7,1.2,1460,,
,Asus Chromebook Flip 2 in 1 Convertible,,,12.5,Intel Core M M7-6Y75 1.2GHz,8,64GB Flash Storage,Intel HD Graphics 515,Chrome OS,1.2,1159,,
,Lenovo Thinkpad T460 Ultrabook,,,14,Intel Core i7 6600U 2.6GHz,8,256GB SSD,Intel HD Graphics 520,Windows 10,1.7,1488.99,,
,Dell Alienware 17 Gaming,,,17.3,Intel Core i7 7700HQ 2.8GHz,16,512GB SSD + 1TB HDD,Nvidia GeForce GTX 1070,Windows 10,4.36,3154,,
,Dell XPS 13 2 in 1 Convertible,,,13.3,Intel Core i5 7Y54 1.2GHz,8,256GB SSD,Intel HD Graphics 615,Windows 10,1.24,1899,,
,HP ProBook x360 2 in 1 Convertible,,,11.6,Intel Pentium Quad Core N4200 1.1GHz,4,256GB SSD,Intel HD Graphics 505,Windows 10,1.45,775,,
,Dell XPS 13 Ultrabook,,,13.3,Intel Core i7 6500U 2.5GHz,8,256GB SSD,Intel HD Graphics 520,Windows 10,1.3,1268,,
,Acer Chromebook C738T-C2EJ 2 in 1 Convertible,,,11.6,Intel Celeron Dual Core N3060 1.6GHz,4,32GB Flash Storage,Intel HD Graphics 400,Chrome OS,1.25,389,,
,Toshiba Portege Z30-C-16Z Notebook,,,13.3,Intel Core i5 6300U 2.4GHz,8,256GB SSD,Intel HD Graphics 520,Windows 10,1.2,1535,,
,Lenovo ThinkPad X270 Ultrabook,,,12.5,Intel Core i5 7300U 2.6GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.36,1760,,
,Acer Aspire F5-573G-510L Notebook,,,15.6,Intel Core i5 20U 2.5GHz,12,128GB SSD + 1TB HDD,Nvidia GeForce GTX 950M,Windows 10,2.4,1009,,
,Toshiba Portege X20W-D-10V Ultrabook,,,12.5,Intel Core i7 7500U 2.7GHz,8,512GB SSD,Intel HD Graphics 620,Windows 10,1.1,1790,,
,HP ProBook 450 Notebook,,,15.6,Intel Core i5 20U 2.50GHz,8,1TB HDD,Nvidia GeForce 930MX,Windows 10,2.04,846.5,,
,Dell Inspiron 3567 Notebook,,,15.6,Intel Core i3 6006U 2.0GHz,4,1TB HDD,AMD Radeon R5 M430,Linux,2.25,465.62,,
,Dell Latitude 5580 Notebook,,,15.6,Intel Core i5 20U 2.5GHz,4,500GB HDD,Intel HD Graphics 620,Windows 10,1.9,825,,
,HP ProBook 450 Notebook,,,15.6,Intel Core i3 7100U 2.4GHz,4,500GB HDD,Intel HD Graphics 620,Windows 10,2.04,685,,
,Dell Alienware 17 Gaming,,,17.3,Intel Core i7 7700HQ 2.8GHz,32,256GB SSD + 1TB HDD,Nvidia GeForce GTX 1070,Windows 10,4.42,3149,,
,Lenovo IdeaPad 310-15IKB Notebook,,,15.6,Intel Core i5 20U 2.5GHz,6,256GB SSD,Nvidia GeForce 920MX,Windows 10,2.4,695,,
,Dell XPS 13 2 in 1 Convertible,,,13.3,Intel Core i7 7Y75 1.3GHz,16,512GB SSD,Intel HD Graphics 615,Windows 10,1.22,1899,,
,Dell Latitude E7470 Ultrabook,,,14,Intel Core i7 6600U 2.6GHz,8,256GB SSD,Intel HD Graphics 520,Windows 10,1.5,1962.98,,
,Dell Alienware 17 Gaming,,,17.3,Intel Core i7 6700HQ 2.6GHz,32,256GB SSD + 1TB HDD,Nvidia GeForce GTX 1070,Windows 10,4.42,2800,,
,Toshiba Tecra A40-C-1DF Notebook,,,14,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,Windows 10,1.95,1180,,
,Asus Rog Strix Gaming,,,17.3,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD + 1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.73,2049.9,,
,HP Probook 450 Notebook,,,15.6,Intel Core i5 20U 2.70GHz,8,128GB SSD + 1TB HDD,Nvidia GeForce 930MX,Windows 10,2.04,979,,
,Lenovo ThinkPad T460 Notebook,,,14,Intel Core i5 6200U 2.3GHz,4,508GB Hybrid,Intel HD Graphics 520,Windows 7,1.7,1002,,
,Asus Q534UX-BHI7T19 (i7-7500U/16GB/2TB 2 in 1 Convertible,,,15.6,Intel Core i7 7500U 2.7GHz,16,512GB SSD + 2TB HDD,Nvidia GeForce GTX 950M,Windows 10,2.3,1799,,
,HP 15-bs053od (i7-7500U/6GB/1TB/W10) Notebook,,,15.6,Intel Core i7 7500U 2.7GHz,6,1TB HDD,Intel HD Graphics 620,Windows 10,2.04,579,,
,Asus Rog GL753VE-DS74 Gaming,,,17.3,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD + 1TB HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.99,1749,,
,Dell Inspiron 7579 2 in 1 Convertible,,,15.6,Intel Core i7 7500U 2.7GHz,12,512GB SSD,Intel HD Graphics 620,Windows 10,2.19,1299,,
,Toshiba Portege Z30-C-1CV Notebook,,,13.3,Intel Core i5 6200U 2.3GHz,4,128GB SSD,Intel HD Graphics 520,Windows 7,1.2,1195,,
,Lenovo IdeaPad 320-15ABR Notebook,,,15.6,AMD A12-Series 92P 3.6GHz,6,256GB SSD,AMD Radeon 530,Windows 10,2.2,549,,
,Fujitsu LifeBook A556 Notebook,,,15.6,Intel Core i5 6200U 2.3GHz,4,256GB SSD,Intel HD Graphics 520,Windows 10,2.3,649,,
,Toshiba Tecra A40-C-1KF Notebook,,,14,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,Windows 10,1.75,915,,
,Dell Inspiron 3567 Notebook,,,15.6,Intel Core i5 20U 2.5GHz,4,500GB HDD,AMD Radeon R5 M430,Windows 10,2.25,599,,
,HP Probook 450 Notebook,,,15.6,Intel Core i5 20U 2.5GHz,8,1TB HDD,Intel HD Graphics 620,Windows 10,2.04,806,,
,Lenovo Legion Y520-15IKBN Gaming,,,15.6,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD + 1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.5,1189,,
,Dell Inspiron 5567 Notebook,,,15.6,Intel Core i7 7500U 2.7GHz,8,1TB HDD,AMD Radeon R7 M445,Windows 10,2.36,749,,
,Dell Latitude 5480 Notebook,,,14,Intel Core i5 20U 2.5GHz,8,128GB SSD,Intel HD Graphics 620,Windows 10,1.6,1119,,
,HP EliteBook Folio Netbook,,,12.5,Intel Core M 6Y75 1.2GHz,8,512GB SSD,Intel HD Graphics 515,Windows 10,0.97,1908,,
,HP 15-bs005nv (i3-6006U/4GB/1TB Notebook,,,15.6,Intel Core i3 6006U 2GHz,4,128GB SSD + 1TB HDD,AMD Radeon 520,Windows 10,2.1,499,,
,Lenovo V110-15IAP (N3350/4GB/128GB/No Notebook,,,15.6,Intel Celeron Dual Core N3350 1.1GHz,4,128GB SSD,Intel HD Graphics 500,No OS,1.9,270.62,,
,Lenovo ThinkPad T560 Notebook,,,15.6,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,Windows 10,2.3,1349,,
,Dell Inspiron 5378 2 in 1 Convertible,,,13.3,Intel Core i5 20U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.68,889,,
,Asus ZenBook UX310UA-FB485T Notebook,,,13.3,Intel Core i5 20U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.4,1150,,
,HP Spectre 13-V111dx Ultrabook,,,13.3,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.11,1349,,
,Acer Aspire ES1-533 Notebook,,,15.6,Intel Pentium Quad Core N4200 1.1GHz,4,500GB HDD,Intel HD Graphics 505,Windows 10,2.4,380,,
,Asus Rog GL553VE-DS74 Gaming,,,15.6,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD + 1TB HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.5,1799,,
,HP EliteBook 840 Ultrabook,,,,,,,,,,,,
